timestamp,graph_nodes,graph_edges,insertion_time_nodes,insertion_time_edges
2026-06-11T14:57:01.332657,35938,127638,14,430
2026-06-11T15:00:39.366623,35939,127638,53,359
2026-06-11T15:04:15.658048,35940,127647,15,65
2026-06-11T15:07:56.522782,35941,127649,88,142
2026-06-11T15:11:34.938315,35942,127651,104,567
2026-06-11T15:15:14.245126,35943,127659,211,1022
2026-06-11T15:18:46.056153,35943,127673,26,106
2026-06-11T15:22:19.383462,35944,127673,15,224
2026-06-11T15:25:52.203018,35945,127676,16,169
2026-06-11T15:29:32.877324,35946,127679,125,669
2026-06-11T15:33:05.573120,35947,127688,11,183
2026-06-11T15:36:39.705096,35948,127694,59,407
2026-06-11T15:40:19.405386,35949,127696,123,739
2026-06-11T15:43:51.742070,35949,127705,22,223
2026-06-11T15:47:24.541471,35949,127705,12,0
2026-06-11T15:50:58.240754,35951,127705,12,438
2026-06-11T15:54:36.032884,35952,127710,81,456
2026-06-11T15:58:08.760642,35952,127717,12,141
2026-06-11T16:01:41.744875,35952,127720,6,166
2026-06-11T16:05:23.512414,35953,127720,261,308
2026-06-11T16:09:00.941840,35954,127724,85,514
2026-06-11T16:12:38.448174,35955,127731,39,286
2026-06-11T16:16:17.178229,35960,127735,115,620
2026-06-11T16:19:49.844315,35960,127743,13,239
2026-06-11T16:23:22.804624,35960,127743,15,223
2026-06-11T16:26:55.539154,35961,127743,9,54
2026-06-11T16:30:28.377482,35961,127747,4,31
2026-06-11T16:34:09.894379,35962,127747,221,378
2026-06-11T16:39:02.708702,35963,127752,8864,57028
2026-06-11T16:41:25.374376,35964,128423,30,216
2026-06-11T16:45:03.223267,35965,128426,33,216
2026-06-11T16:48:41.182797,35966,128429,28,191
2026-06-11T16:52:14.397052,35966,128432,17,212
2026-06-11T16:55:47.361558,35967,128432,11,197
2026-06-11T16:59:24.406084,35968,128438,184,1014
2026-06-11T17:02:56.275943,35968,128468,7,84
2026-06-11T17:06:29.305950,35968,128468,8,132
2026-06-11T17:10:31.018252,35993,128468,2996,16080
2026-06-11T17:13:42.893576,35993,128704,14,443
2026-06-11T17:17:15.246234,35993,128704,13,186
2026-06-11T17:20:48.308797,35993,128704,10,176
2026-06-11T17:24:28.229645,35994,128704,36,282
2026-06-11T17:28:01.237622,35995,128708,17,167
2026-06-11T17:31:34.174201,35995,128710,10,171
2026-06-11T17:35:07.239235,35995,128710,8,137
2026-06-11T17:38:41.767642,35995,128715,56,200
2026-06-11T17:42:13.580810,35995,128715,17,193
2026-06-11T17:45:46.175356,35996,128715,29,0
2026-06-11T17:49:19.185150,35997,128715,20,0
2026-06-11T17:52:52.568222,35997,128715,11,283
2026-06-11T17:56:25.863205,35997,128715,12,365
2026-06-11T17:59:58.828319,35997,128715,15,413
2026-06-11T18:03:31.658668,35997,128715,16,275
2026-06-11T18:07:05.683881,35997,128719,49,404
2026-06-11T18:10:37.924439,35997,128719,21,456
2026-06-11T18:14:10.359641,35998,128719,37,0
2026-06-11T18:17:43.242712,35998,128719,9,1
2026-06-11T18:21:16.670718,35999,128719,29,256
2026-06-11T18:24:49.486362,35999,128722,12,234
2026-06-11T18:28:22.413660,36000,128722,12,154
2026-06-11T18:31:55.359957,36001,128726,9,80
2026-06-11T18:35:28.317816,36001,128729,6,82
2026-06-11T18:39:02.535355,36001,128729,35,456
2026-06-11T18:42:34.679993,36001,128729,13,233
2026-06-11T18:46:08.392853,36001,128729,12,536
2026-06-11T18:49:40.734489,36001,128729,13,319
2026-06-11T18:53:13.654780,36002,128729,35,158
2026-06-11T18:56:46.536589,36003,128731,12,156
2026-06-11T19:00:19.715440,36003,128733,15,217
2026-06-11T19:04:00.025735,36005,128733,58,250
2026-06-11T19:07:40.876831,36006,128741,224,248
2026-06-11T19:11:13.484265,36006,128744,19,166
2026-06-11T19:14:46.255737,36007,128744,10,162
2026-06-11T19:18:19.835438,36007,128746,16,376
2026-06-11T19:22:03.544302,36030,128746,586,3242
2026-06-11T19:25:32.222023,36031,128786,14,0
2026-06-11T19:29:05.172984,36031,128786,8,1
2026-06-11T19:32:38.529962,36032,128786,14,225
2026-06-11T19:39:44.363009,36033,128792,23,0
2026-06-11T19:43:26.960523,36034,128792,295,1661
2026-06-11T19:46:58.111843,36034,128815,17,232
2026-06-11T19:50:36.331769,36037,128815,80,329
2026-06-11T19:54:09.233766,36037,128819,12,238
2026-06-11T19:57:42.103628,36037,128819,9,135
2026-06-11T20:01:15.253796,36037,128819,16,162
2026-06-11T20:04:47.953298,36037,128822,5,69
2026-06-11T20:08:22.306805,36037,128822,60,295
2026-06-11T20:11:54.378536,36037,128822,15,259
2026-06-11T20:15:27.518220,36037,128822,20,394
2026-06-11T20:19:00.281929,36037,128822,15,121
2026-06-11T20:22:33.214922,36037,128822,12,150
2026-06-11T20:26:06.625951,36037,128822,12,283
2026-06-11T20:29:41.565719,36037,128822,15,2363
2026-06-11T20:33:12.332716,36037,128822,13,168
2026-06-11T20:36:45.332148,36037,128825,7,187
2026-06-11T20:40:19.316569,36037,128825,43,354
2026-06-11T20:43:51.784980,36037,128825,13,400
2026-06-11T20:47:24.382730,36037,128825,10,139
2026-06-11T20:50:57.396039,36037,128825,10,157
2026-06-11T20:54:30.745220,36037,128825,8,360
2026-06-11T20:58:03.537283,36037,128825,12,254
2026-06-11T21:01:36.377059,36037,128825,13,152
2026-06-11T21:05:09.373417,36037,128825,10,131
2026-06-11T21:08:43.138537,36037,128826,33,278
2026-06-11T21:12:15.707952,36037,128826,19,180
2026-06-11T21:15:48.789994,36037,128826,13,298
2026-06-11T21:19:21.597237,36037,128826,15,178
2026-06-11T21:22:54.902699,36037,128826,14,286
2026-06-11T21:26:28.107512,36037,128826,15,314
2026-06-11T21:30:00.617927,36037,128826,17,224
2026-06-11T21:33:33.822259,36037,128826,18,218
2026-06-11T21:37:06.894441,36037,128826,22,143
2026-06-11T21:40:40.320647,36037,128831,40,272
2026-06-11T21:44:13.291045,36037,128831,17,402
2026-06-11T21:47:45.981147,36037,128831,16,234
2026-06-11T21:51:18.691390,36037,128831,11,138
2026-06-11T21:54:51.735565,36037,128831,12,165
2026-06-11T21:58:24.924367,36037,128831,14,242
2026-06-11T22:01:58.002124,36037,128831,11,282
2026-06-11T22:05:30.890541,36037,128831,10,242
2026-06-11T22:09:03.771104,36037,128831,11,135
2026-06-11T22:12:40.103829,36037,128836,171,506
2026-06-11T22:16:10.125061,36037,128836,20,197
2026-06-11T22:19:43.007858,36037,128836,16,147
2026-06-11T22:23:16.124889,36037,128836,12,188
2026-06-11T22:26:49.055417,36037,128836,10,160
2026-06-11T22:30:22.124098,36037,128836,17,203
2026-06-11T22:33:55.118746,36037,128836,13,230
2026-06-11T22:37:28.144054,36037,128836,11,154
2026-06-11T22:41:01.035543,36037,128836,12,123
2026-06-11T22:44:35.458398,36037,128840,47,639
2026-06-11T22:48:08.108168,36037,128840,17,494
2026-06-11T22:51:40.195385,36037,128840,12,158
2026-06-11T22:55:13.309827,36037,128840,12,272
2026-06-11T22:58:46.147734,36037,128840,9,150
2026-06-11T23:02:19.178090,36037,128840,15,215
2026-06-11T23:05:52.238904,36037,128840,9,226
2026-06-11T23:09:25.473470,36037,128840,11,296
2026-06-11T23:12:58.365076,36037,128840,14,316
2026-06-11T23:16:33.140821,36037,128844,43,1173
2026-06-11T23:20:04.746024,36037,128844,22,314
2026-06-11T23:23:37.514727,36037,128844,19,119
2026-06-11T23:27:10.527618,36037,128844,16,155
2026-06-11T23:30:43.498477,36037,128844,18,246
2026-06-11T23:34:16.511899,36037,128844,12,314
2026-06-11T23:37:49.437418,36037,128844,11,212
2026-06-11T23:41:22.365445,36037,128844,11,164
2026-06-11T23:44:55.275940,36037,128844,12,138
2026-06-11T23:48:29.525477,36037,128849,37,355
2026-06-11T23:52:01.832983,36037,128849,20,249
2026-06-11T23:55:34.558153,36037,128849,13,231
2026-06-11T23:59:09.234264,36037,128849,30,276
2026-06-12T00:02:42.161778,36037,128849,17,228
2026-06-12T00:06:15.186677,36037,128849,14,244
2026-06-12T00:09:48.117806,36037,128849,16,129
2026-06-12T00:13:21.088071,36037,128849,15,197
2026-06-12T00:16:54.169648,36037,128849,15,247
2026-06-12T00:20:28.145079,36037,128853,24,312
2026-06-12T00:24:00.443395,36037,128853,21,223
2026-06-12T00:27:33.485192,36037,128853,17,195
2026-06-12T00:31:08.140601,36037,128853,1846,212
2026-06-12T00:34:39.328181,36037,128853,13,202
2026-06-12T00:38:12.512543,36037,128853,9,237
2026-06-12T00:41:45.507628,36037,128853,12,331
2026-06-12T00:45:18.439911,36037,128853,15,236
2026-06-12T00:48:51.360087,36037,128853,14,182
2026-06-12T00:52:28.025699,36037,128857,159,1009
2026-06-12T00:55:57.632107,36037,128857,22,163
2026-06-12T00:59:31.573411,36037,128857,26,513
2026-06-12T01:03:03.643434,36037,128857,10,161
2026-06-12T01:06:36.597347,36037,128857,9,142
2026-06-12T01:10:10.297173,36037,128857,20,523
2026-06-12T01:13:42.597605,36037,128857,12,135
2026-06-12T01:17:15.630056,36037,128857,12,223
2026-06-12T01:20:48.653545,36037,128857,13,211
2026-06-12T01:24:22.746747,36037,128861,48,387
2026-06-12T01:27:55.622078,36037,128861,44,341
2026-06-12T01:31:28.414285,36037,128861,25,324
2026-06-12T01:35:01.230795,36037,128861,20,299
2026-06-12T01:38:34.036601,36037,128861,14,242
2026-06-12T01:42:06.745249,36037,128861,11,146
2026-06-12T01:45:39.879914,36037,128861,15,174
2026-06-12T01:49:13.081093,36037,128861,15,237
2026-06-12T01:52:45.832944,36037,128861,12,227
2026-06-12T01:56:18.650694,36037,128865,5,77
2026-06-12T01:59:52.490251,36037,128865,32,246
2026-06-12T02:03:25.087520,36037,128865,20,304
2026-06-12T02:06:57.908473,36037,128865,13,142
2026-06-12T02:10:31.545042,36037,128865,15,418
2026-06-12T02:14:03.826634,36037,128865,11,146
2026-06-12T02:17:36.764511,36037,128865,7,101
2026-06-12T02:21:09.981667,36037,128865,13,205
2026-06-12T02:24:42.811377,36037,128865,12,111
2026-06-12T02:28:15.935091,36037,128868,9,242
2026-06-12T02:31:50.633715,36037,128868,77,393
2026-06-12T02:35:22.641007,36037,128868,31,284
2026-06-12T02:38:56.035067,36037,128868,22,485
2026-06-12T02:42:28.422057,36037,128868,15,333
2026-06-12T02:46:01.248620,36037,128868,12,222
2026-06-12T02:49:34.127990,36037,128868,10,156
2026-06-12T02:53:07.094408,36037,128868,19,141
2026-06-12T02:56:40.058692,36037,128868,16,118
2026-06-12T03:00:15.604719,36037,128871,31,2157
2026-06-12T03:03:46.236215,36037,128871,14,257
2026-06-12T03:07:19.809844,36037,128871,17,445
2026-06-12T03:10:52.521408,36037,128871,15,358
2026-06-12T03:14:25.420821,36037,128871,9,454
2026-06-12T03:17:58.253306,36037,128871,11,118
2026-06-12T03:21:31.216377,36037,128871,10,206
2026-06-12T03:25:04.486083,36037,128871,15,222
2026-06-12T03:28:38.605731,36037,128874,42,459
2026-06-12T03:32:10.312605,36037,128874,12,141
2026-06-12T03:35:43.689237,36037,128874,13,360
2026-06-12T03:39:16.288310,36037,128874,7,146
2026-06-12T03:42:51.609692,36037,128874,18,756
2026-06-12T03:46:22.338819,36037,128874,12,161
2026-06-12T03:49:55.235826,36037,128874,19,99
2026-06-12T03:53:28.383169,36037,128874,11,254
2026-06-12T03:57:01.397078,36037,128874,15,235
2026-06-12T04:00:35.241168,36037,128880,22,320
2026-06-12T04:04:07.414382,36037,128880,9,166
2026-06-12T04:07:40.446415,36037,128880,12,145
2026-06-12T04:11:13.516872,36037,128880,13,161
2026-06-12T04:14:46.572527,36037,128880,11,181
2026-06-12T04:18:19.533676,36037,128880,11,213
2026-06-12T04:21:52.556907,36037,128880,13,194
2026-06-12T04:25:26.000888,36037,128880,15,429
2026-06-12T04:28:58.462253,36037,128880,15,170
2026-06-12T04:32:32.432452,36037,128885,39,329
2026-06-12T04:36:04.662995,36037,128885,14,202
2026-06-12T04:39:37.616397,36037,128885,20,199
2026-06-12T04:43:10.435111,36037,128885,10,131
2026-06-12T04:46:43.407760,36037,128885,7,122
2026-06-12T04:50:16.643049,36037,128885,12,253
2026-06-12T04:53:49.457131,36037,128885,9,153
2026-06-12T04:57:22.548534,36037,128885,12,209
2026-06-12T05:00:55.358230,36037,128888,6,105
2026-06-12T05:04:29.355920,36037,128888,31,339
2026-06-12T05:08:01.726754,36037,128888,14,242
2026-06-12T05:11:34.492422,36037,128888,6,100
2026-06-12T05:15:07.585726,36037,128888,12,151
2026-06-12T05:18:40.631318,36037,128888,12,196
2026-06-12T05:22:13.953370,36037,128888,10,332
2026-06-12T05:25:46.565766,36037,128888,13,125
2026-06-12T05:29:19.626172,36037,128888,17,201
2026-06-12T05:32:53.228707,36037,128893,51,284
2026-06-12T05:36:25.942225,36037,128893,14,226
2026-06-12T05:39:59.493891,36037,128893,18,287
2026-06-12T05:43:31.710043,36037,128893,12,130
2026-06-12T05:47:04.733623,36037,128893,18,203
2026-06-12T05:50:37.843647,36037,128893,14,234
2026-06-12T05:54:10.763830,36037,128893,16,209
2026-06-12T05:57:43.755336,36037,128893,23,182
2026-06-12T06:01:16.763557,36037,128893,12,178
2026-06-12T06:04:50.766535,36037,128894,57,208
2026-06-12T06:08:24.141338,36037,128894,14,1384
2026-06-12T06:11:56.081667,36037,128894,15,274
2026-06-12T06:15:28.740399,36037,128894,12,111
2026-06-12T06:19:01.842653,36037,128894,15,169
2026-06-12T06:22:34.918367,36037,128894,11,156
2026-06-12T06:26:07.879177,36037,128894,10,153
2026-06-12T06:29:40.840133,36037,128894,11,136
2026-06-12T06:33:14.794420,36037,128898,60,426
2026-06-12T06:36:56.111358,36039,128898,224,1500
2026-06-12T06:40:27.434554,36039,128905,7,0
2026-06-12T06:44:00.108962,36039,128905,7,0
2026-06-12T06:47:33.424397,36040,128905,11,234
2026-06-12T06:51:07.152370,36040,128908,16,501
2026-06-12T06:54:39.172037,36040,128912,6,35
2026-06-12T06:58:16.384001,36041,128912,43,241
2026-06-12T07:01:50.370030,36041,128919,31,581
2026-06-12T07:05:29.707473,36042,128919,29,148
2026-06-12T07:09:08.255878,36046,128921,88,524
2026-06-12T07:12:41.137571,36046,128928,14,301
2026-06-12T07:16:14.535388,36046,128928,12,433
2026-06-12T07:19:47.339761,36046,128928,13,351
2026-06-12T07:23:20.327685,36046,128928,13,455
2026-06-12T07:26:53.389528,36046,128928,17,444
2026-06-12T07:30:27.406551,36046,128931,42,551
2026-06-12T07:33:59.964754,36046,128931,23,437
2026-06-12T07:37:31.819676,36047,128931,20,0
2026-06-12T07:41:05.511303,36047,128931,7,368
2026-06-12T07:44:38.284380,36047,128931,11,299
2026-06-12T07:48:11.720721,36047,128931,13,583
2026-06-12T07:51:44.456470,36047,128931,11,410
2026-06-12T07:55:17.481422,36047,128931,14,419
2026-06-12T07:58:51.221253,36047,128935,40,417
2026-06-12T08:02:23.620032,36047,128935,15,424
2026-06-12T08:05:56.467080,36047,128935,15,331
2026-06-12T08:09:29.521143,36047,128935,10,377
2026-06-12T08:13:02.657623,36047,128935,12,412
2026-06-12T08:16:35.615458,36047,128935,12,381
2026-06-12T08:20:08.674818,36047,128935,19,524
2026-06-12T08:23:41.622384,36047,128935,12,481
2026-06-12T08:27:15.700868,36047,128935,43,637
